jurisdiccion_id,compromiso_id,jurisdiccion_nombre,compromiso_nombre,compromiso_fecha,compromiso_actualizacion,catalog_title,catalog_homepage,catalog_datajson_url,dataset_title,dataset_landingPage,dataset_accrualPeriodicity,dataset_license,distribution_title,distribution_accessURL,distribution_downloadURL,distribution_format
45,333,Defensa,Mapa fisico y politico de la Argentina y de las Provincias,2º semestre de 2016,eventual,,,,Base de Datos Geográfica,http://www.ign.gob.ar/sig,eventual,,Cobertura Hojas Escala 1:100.000,,http://www.ign.gob.ar/archivos/sig250/Cobertura_Cartas_escala_100000.zip,zip
45,333,Defensa,Mapa fisico y politico de la Argentina y de las Provincias,2º semestre de 2016,eventual,,,,Base de Datos Geográfica,http://www.ign.gob.ar/sig,eventual,,Cobertura Hojas Escala 1:250.000,,http://www.ign.gob.ar/archivos/sig250/Cobertura_Cartas_Escala_250000.zip,zip
45,337,Defensa,Normas de uso de abreviaturas,2º semestre de 2016,eventual,,,,,,,,Normas de uso de abreviaturas,http://www.ign.gob.ar/normas/AbreviaturasAprobado26-10-15.pdf,,pdf
45,342,Defensa,Datos de Radiación,2º semestre de 2016,eventual,,,,Datos de Radiación,http://www.smn.gov.ar/?mod=ozono&id=2,eventual,,Datos de Radiación,http://www.smn.gov.ar/?mod=ozono&id=2,,
45,343,Defensa,Alertas,2º semestre de 2016,eventual,,,,,,,,Alertas Meteorológicas,http://www.smn.gov.ar/?mod=pron&id=51,,
45,345,Defensa,Imágenes Satelitales,2º semestre de 2016,eventual,,,,,,,,Imágenes Satélitales,http://www.smn.gov.ar/vmsr/general.php?dir=YVcxaFoyVnVaWE12WVhKblpXNTBhVzVoTDJsdVpnPT0=,,
45,346,Defensa,Imágenes de Radar,2º semestre de 2016,R/PT1S,,,,,,,,Imágenes de Radar,http://www.smn.gov.ar/?mod=radar&id=4,,
45,348,Defensa,Vigilancia del clima,2º semestre de 2016,eventual,,,,,,,,Vigilancia del Clima,https://www2.smn.gov.ar/vigilancia-del-clima,,
45,338,Defensa,Prónostico del Tiempo,1º semestre de 2017,R/P1D,,,,,,,,Pronósticos para la República Argentina,http://www.smn.gov.ar/?mod=pron&id=2,,
51,227,Producción,Banco de Proyectos de Inversión Pública,2º semestre de 2016,R/P1D,,,,,,,,Banco de Proyectos de Inversión Pública,http://www.produccion.gob.ar/bapin/,,pdf
51,226,Producción,Base de Instrumentos para el Desarrollo Productivo (BIDP),2º semestre de 2016,R/P1M,,,,,,,,Base de Instrumentos para el Desarrollo Productivo (BIDP),http://www.economia.gob.ar/baseinstrumentos/,,
51,244,Producción,Asociaciones de consumidores,2º semestre de 2017,R/P1Y,,,,,,,,Asociaciones de consumidores,https://www.argentina.gob.ar/produccion/consumidor/asociaciones,,
51,241,Producción,Plan Nacional de Diseño,1º semestre de 2017,R/P1Y,,,,,,,,Plan Nacional de Diseño,http://www.produccion.gob.ar/diseno/,,
51,233,Producción,Ciudades para Emprender,1º semestre de 2017,R/P1Y,,,,,,,,Ciudades para Emprender,http://www.produccion.gob.ar/ciudadesparaemprender/,,
51,232,Producción,Registro Pyme,1º semestre de 2017,eventual,GPS de Empresas,http://gpsemp.produccion.gob.ar/index.php/datos_analisis/,,,,,,Registro Pyme,,http://gpsemp.produccion.gob.ar/wp-content/uploads/2016/10/1.1-agyxutu.csv,csv
